Date,Open,High,Low,Close,Adj Close,Volume,sentiment
2014-09-19,92.699997,99.699997,89.949997,93.889999,93.889999,271879400,1.0
2014-09-22,92.699997,92.949997,89.5,89.889999,89.889999,66657800,0.0
2014-09-23,88.940002,90.480003,86.620003,87.169998,87.169998,39009800,1.0
2014-09-24,88.470001,90.57,87.220001,90.57,90.57,32088000,0.0
2014-09-25,91.089996,91.5,88.5,88.919998,88.919998,28598000,0.0
2014-09-26,89.730003,90.459999,88.660004,90.459999,90.459999,18340000,0.0
2014-09-29,89.620003,89.699997,88.019997,88.75,88.75,25302000,-1.0
2014-09-30,89.0,90.879997,88.459999,88.849998,88.849998,24419400,-1.0
2014-10-01,88.699997,88.940002,86.040001,86.099998,86.099998,24029600,-1.0
2014-10-02,86.269997,88.199997,85.611,87.059998,87.059998,21469700,-1.0
2014-10-03,88.099998,89.940002,87.650002,88.099998,88.099998,18485700,1.0
2014-10-06,89.150002,89.650002,88.059998,88.309998,88.309998,9268400,-1.0
2014-10-07,87.949997,89.699997,87.059998,87.669998,87.669998,12791700,1.0
2014-10-08,88.0,88.5,87.059998,88.300003,88.300003,10252600,1.0
2014-10-09,88.510002,90.349998,88.0,88.790001,88.790001,21507000,0.0
2014-10-10,88.25,88.739998,85.239998,85.879997,85.879997,15431400,0.0
2014-10-13,86.849998,86.889999,84.919998,85.120003,85.120003,14845000,-1.0
2014-10-14,85.809998,85.879997,83.220001,84.949997,84.949997,15559200,-1.0
2014-10-15,84.040001,86.489998,82.809998,85.599998,85.599998,16824300,1.0
2014-10-16,84.980003,89.175003,84.014999,88.849998,88.849998,15232000,1.0
2014-10-17,90.400002,90.900002,87.669998,87.910004,87.910004,17360700,1.0
2014-10-20,88.0,89.5,87.860001,88.260002,88.260002,9891400,0.0
2014-10-21,89.099998,92.5,88.5,90.900002,90.900002,23243800,1.0
2014-10-22,92.25,93.5,91.010002,91.629997,91.629997,20364500,1.0
2014-10-23,92.919998,94.699997,92.82,94.449997,94.449997,20641000,0.0
2014-10-24,95.07,98.0,94.779999,95.760002,95.760002,32132600,0.0
2014-10-27,97.0,98.849998,96.300003,97.790001,97.790001,28302400,1.0
2014-10-28,99.839996,100.669998,98.610001,99.68,99.68,32127600,0.0
2014-10-29,99.879997,100.0,96.82,98.309998,98.309998,28655400,1.0
2014-10-30,98.480003,99.440002,97.300003,98.730003,98.730003,15484600,1.0
2014-10-31,100.099998,100.220001,98.136002,98.599998,98.599998,18128300,1.0
2014-11-03,99.669998,102.800003,99.050003,101.800003,101.800003,40883700,-1.0
2014-11-04,100.425003,106.359001,99.510002,106.07,106.07,67814000,0.0
2014-11-05,108.480003,110.139999,106.480003,108.669998,108.669998,48344000,1.0
2014-11-06,109.300003,111.699997,107.209999,111.57,111.57,33609000,0.0
2014-11-07,112.93,114.769997,111.75,114.559998,114.559998,51457000,1.0
2014-11-10,117.269997,119.449997,115.199997,119.150002,119.150002,75971000,-1.0
2014-11-11,117.25,117.550003,113.690002,114.540001,114.540001,70983600,0.0
2014-11-12,115.050003,119.07,114.019997,118.199997,118.199997,53908000,0.0
2014-11-13,119.300003,120.0,114.550003,114.839996,114.839996,62163000,0.0
2014-11-14,115.059998,115.389999,113.349998,115.099998,115.099998,29849000,0.0
2014-11-17,115.440002,115.629997,113.129997,114.25,114.25,22573000,0.0
2014-11-18,114.330002,114.379997,110.410004,110.809998,110.809998,41098000,0.0
2014-11-19,109.830002,110.68,107.220001,108.82,108.82,46841000,0.0
2014-11-20,107.809998,112.440002,107.260002,109.82,109.82,36489000,0.0
2014-11-21,113.209999,113.5,110.434998,110.730003,110.730003,27432000,0.0
2014-11-24,112.0,113.93,111.550003,113.919998,113.919998,20646000,1.0
2014-11-25,114.940002,115.169998,112.330002,113.470001,113.470001,23485000,1.0
2014-11-26,113.330002,113.739998,112.330002,112.669998,112.669998,11794700,1.0
2014-11-28,113.139999,113.230003,111.110001,111.639999,111.639999,8077800,1.0
2014-12-01,110.019997,110.050003,103.896004,105.989998,105.989998,38464200,-1.0
2014-12-02,107.349998,110.0,106.610001,109.889999,109.889999,18785000,1.0
2014-12-03,110.400002,111.68,108.797997,110.639999,110.639999,16221100,1.0
2014-12-04,110.099998,110.5,108.910004,109.169998,109.169998,10779300,1.0
2014-12-05,109.599998,110.349998,107.760002,107.900002,107.900002,12148100,-1.0
2014-12-08,105.970001,107.400002,104.209999,105.07,105.07,19217300,1.0
2014-12-09,102.269997,107.949997,101.199997,107.480003,107.480003,24866800,1.0
2014-12-10,107.089996,107.379997,103.510002,103.879997,103.879997,18466700,1.0
2014-12-11,104.440002,106.839996,104.290001,104.970001,104.970001,15684300,1.0
2014-12-12,104.699997,107.449997,104.179001,105.110001,105.110001,14537600,0.0
2014-12-15,106.389999,107.769997,103.699997,104.699997,104.699997,16521800,1.0
2014-12-16,103.75,107.68,103.699997,105.769997,105.769997,21700600,1.0
2014-12-17,107.110001,109.190002,106.279999,109.019997,109.019997,17311100,1.0
2014-12-18,110.580002,111.199997,108.260002,109.25,109.25,22788100,0.0
2014-12-19,109.93,110.650002,108.040001,110.650002,110.650002,14857800,0.0
2014-12-22,110.629997,110.980003,108.529999,108.769997,108.769997,13041200,1.0
2014-12-23,108.300003,108.470001,103.879997,105.519997,105.519997,19096300,1.0
2014-12-24,105.68,107.209999,105.599998,105.949997,105.949997,5870400,0.0
2014-12-26,105.989998,106.940002,105.5,105.949997,105.949997,6529100,-1.0
2014-12-29,105.949997,107.660004,105.639999,105.980003,105.980003,8068600,1.0
2014-12-30,105.639999,106.709999,105.129997,105.75,105.75,10205700,1.0
2014-12-31,106.459999,106.470001,103.690002,103.940002,103.940002,10221600,1.0
2015-01-02,104.239998,104.720001,102.519997,103.599998,103.599998,12303400,1.0
2015-01-05,102.760002,103.019997,99.900002,101.0,101.0,18337000,0.0
2015-01-06,101.25,103.849998,100.110001,103.32,103.32,15720400,-1.0
2015-01-07,104.589996,104.739998,102.029999,102.129997,102.129997,11052200,0.0
2015-01-08,102.949997,105.339996,102.68,105.029999,105.029999,12942100,1.0
2015-01-09,105.239998,105.300003,102.889999,103.019997,103.019997,10222200,-1.0
2015-01-12,103.199997,103.360001,101.209999,101.620003,101.620003,7997200,0.0
2015-01-13,102.589996,102.849998,100.010002,100.769997,100.769997,11294400,-1.0
2015-01-14,99.279999,100.18,98.059998,99.580002,99.580002,17765700,0.0
2015-01-15,99.669998,100.139999,96.019997,96.309998,96.309998,18260100,0.0
2015-01-16,96.089996,97.800003,95.519997,96.889999,96.889999,13327900,-1.0
2015-01-20,98.300003,100.209999,97.589996,100.040001,100.040001,12105600,1.0
2015-01-21,100.75,103.860001,100.32,103.290001,103.290001,15186900,0.0
2015-01-22,104.599998,104.919998,103.099998,104.0,104.0,11433000,-1.0
2015-01-23,104.019997,105.199997,103.019997,103.110001,103.110001,9873800,-1.0
2015-01-26,104.400002,105.129997,103.330002,103.989998,103.989998,10664900,1.0
2015-01-27,102.889999,103.57,100.580002,102.940002,102.940002,15659900,1.0
2015-01-28,100.300003,101.489998,97.790001,98.449997,98.449997,42144700,-1.0
2015-01-29,90.529999,90.739998,87.360001,89.809998,89.809998,76561400,-1.0
2015-01-30,89.599998,92.0,88.110001,89.080002,89.080002,36806900,-1.0
2015-02-02,91.129997,91.660004,88.610001,90.129997,90.129997,18865300,0.0
2015-02-03,91.650002,91.650002,89.900002,90.610001,90.610001,13512300,1.0
2015-02-04,90.989998,91.879997,89.480003,90.0,90.0,14643600,-1.0
2015-02-05,89.580002,89.839996,86.099998,87.0,87.0,28926200,-1.0
2015-02-06,87.110001,87.400002,85.419998,85.68,85.68,17632100,0.0
2015-02-09,85.830002,86.75,85.470001,86.0,86.0,12109500,-1.0
2015-02-10,87.010002,87.470001,86.519997,87.260002,87.260002,12043300,1.0
2015-02-11,87.580002,87.699997,85.82,86.0,86.0,12391900,1.0
2015-02-12,85.599998,88.300003,85.550003,87.099998,87.099998,15177800,1.0
2015-02-13,88.199997,89.300003,87.650002,89.050003,89.050003,14665200,1.0
2015-02-17,88.779999,88.989998,86.699997,86.849998,86.849998,15191700,0.0
2015-02-18,87.099998,87.43,86.5,86.739998,86.739998,7422300,1.0
2015-02-19,86.809998,87.870003,86.709999,86.889999,86.889999,7604100,0.0
2015-02-20,87.25,87.290001,86.379997,86.639999,86.639999,7821700,-1.0
2015-02-23,86.510002,86.68,85.25,85.470001,85.470001,9367900,-1.0
2015-02-24,85.529999,85.529999,83.879997,84.690002,84.690002,15846400,0.0
2015-02-25,84.379997,86.830002,84.360001,86.190002,86.190002,13645700,1.0
2015-02-26,86.919998,87.160004,85.199997,85.370003,85.370003,8763300,-1.0
2015-02-27,85.949997,86.559998,85.0,85.120003,85.120003,8377200,-1.0
2015-03-02,85.0,85.019997,83.75,84.0,84.0,11213400,-1.0
2015-03-03,82.949997,83.25,80.029999,81.580002,81.580002,39246100,-1.0
2015-03-04,80.269997,85.825996,80.169998,85.489998,85.489998,36607200,1.0
2015-03-05,85.75,86.269997,84.010002,86.099998,86.099998,18514800,1.0
2015-03-06,85.739998,86.0,84.050003,84.400002,84.400002,10673700,1.0
2015-03-09,84.349998,84.349998,81.480003,82.529999,82.529999,17616500,-1.0
2015-03-10,81.089996,83.150002,80.650002,82.970001,82.970001,13817000,-1.0
2015-03-11,83.0,83.379997,81.190002,81.989998,81.989998,12768700,1.0
2015-03-12,82.099998,82.900002,81.529999,81.919998,81.919998,11232000,1.0
2015-03-13,81.800003,81.919998,80.769997,81.860001,81.860001,12663300,1.0
2015-03-16,82.010002,85.199997,81.940002,84.0,84.0,16905700,1.0
2015-03-17,84.010002,85.099998,83.510002,84.5,84.5,17639000,1.0
2015-03-18,83.870003,85.949997,83.300003,84.589996,84.589996,35663000,0.0
2015-03-19,85.110001,87.040001,85.0,85.739998,85.739998,30454700,1.0
2015-03-20,86.330002,86.800003,85.089996,85.199997,85.199997,21181500,1.0
2015-03-23,85.25,85.529999,84.209999,84.25,84.25,11184000,1.0
2015-03-24,84.349998,84.5,82.389999,83.629997,83.629997,14545100,-1.0
2015-03-25,83.940002,84.480003,82.669998,83.75,83.75,13507200,-1.0
2015-03-26,83.199997,84.995003,82.959999,84.169998,84.169998,12208000,0.0
2015-03-27,84.779999,85.150002,83.339996,84.580002,84.580002,9703800,1.0
2015-03-30,85.029999,85.150002,83.75,83.900002,83.900002,10020500,0.0
2015-03-31,83.639999,84.449997,83.199997,83.239998,83.239998,11812900,1.0
2015-04-01,83.370003,83.720001,82.18,82.360001,82.360001,14896400,-1.0
2015-04-02,82.879997,83.0,81.25,82.279999,82.279999,19868200,0.0
2015-04-06,82.050003,82.589996,81.613998,81.82,81.82,12810500,0.0
2015-04-07,81.940002,82.949997,81.879997,82.209999,82.209999,9443000,-1.0
2015-04-08,83.300003,85.540001,83.066002,85.389999,85.389999,26161500,0.0
2015-04-09,87.029999,87.690002,85.199997,86.139999,86.139999,27800400,1.0
2015-04-10,86.68,86.690002,84.150002,84.580002,84.580002,18300300,-1.0
2015-04-13,85.160004,85.709999,83.82,84.279999,84.279999,15797100,1.0
2015-04-14,84.629997,85.129997,83.529999,85.0,85.0,11819000,1.0
